car_prices_in_rupee,kms_driven,transmission,ownership,manufacture,Seats,fuel_type_Cng,fuel_type_Diesel,fuel_type_Electric,fuel_type_Lpg,fuel_type_Petrol
3.64,55783,0,2,2014,5,0,0,0,0,1
1.71,52654,0,1,2013,5,0,0,0,0,1
5.98,17331,0,1,2021,5,0,0,0,0,1
1.53,76438,0,1,2011,5,0,1,0,0,0
1.03,85035,0,3,2008,5,0,0,0,0,1
4.61,85004,0,2,2014,5,0,0,0,0,1
5.18,72229,1,1,2014,7,0,1,0,0,0
3.92,97972,0,2,2014,7,0,1,0,0,0
1.14,19500,1,1,2020,5,0,0,0,0,1
16.29,19230,0,1,2021,5,0,1,0,0,0
4.39,68911,1,1,2018,5,0,0,0,0,1
4.39,105767,0,3,2015,5,0,1,0,0,0
2.66,159511,0,2,2013,5,0,1,0,0,0
4.35,81325,0,2,2016,4,0,1,0,0,0
6.46,19904,0,1,2020,5,0,0,0,0,1
1.69,27000,1,1,2019,5,0,1,0,0,0
5.41,110986,0,2,2014,5,0,1,0,0,0
1.76,43421,0,2,2013,5,0,0,0,0,1
2.55,37275,0,1,2014,5,0,0,0,0,1
3.24,12936,0,1,2016,5,0,0,0,0,1
5.35,76535,0,2,2017,7,0,1,0,0,0
3.78,51260,0,1,2014,4,0,1,0,0,0
5.64,53297,0,1,2018,5,0,1,0,0,0
3.12,104304,0,1,2014,5,0,1,0,0,0
4.52,50141,0,2,2014,5,0,1,0,0,0
3.92,83608,0,2,2016,5,0,0,0,0,1
2.45,64000,0,1,2014,4,0,1,0,0,0
7.25,72000,0,1,2019,5,0,1,0,0,0
1.75,7100,1,1,2021,5,0,0,0,0,1
5.72,48141,0,1,2019,5,0,0,0,0,1
2.5,84947,0,3,2013,5,0,0,0,0,1
1.77,1400,1,1,2022,5,0,1,0,0,0
1.45,79857,0,1,2009,5,0,0,0,0,1
18.54,12081,1,1,2021,5,0,1,0,0,0
3.47,56384,0,1,2015,5,0,0,0,0,1
1.75,11500,1,1,2020,5,0,0,0,0,1
13,72000,1,2,2014,5,0,1,0,0,0
4.5,77000,0,2,2016,5,0,1,0,0,0
18,60000,1,2,2012,5,0,1,0,0,0
4.5,91000,0,1,2015,5,0,1,0,0,0
2,77000,0,2,2012,5,0,1,0,0,0
13.9,71000,1,1,2014,5,0,1,0,0,0
10.2,58499,1,1,2019,7,0,0,0,0,1
2.65,123445,1,1,2012,5,0,0,0,0,1
1.89,47651,0,2,2013,5,0,0,0,0,1
3.96,42907,0,1,2017,5,0,0,0,0,1
21.75,99125,1,1,2017,5,0,0,0,0,1
6.48,33877,0,1,2018,5,0,0,0,0,1
13.65,180396,0,1,2014,5,0,1,0,0,0
3.65,100135,0,1,2016,5,0,0,0,0,1
3.65,40955,0,2,2018,5,0,0,0,0,1
17.58,8357,1,1,2022,4,0,1,0,0,0
4.31,71234,0,1,2016,5,0,0,0,0,1
2.12,43308,0,1,2012,4,0,0,0,0,1
4.28,111298,0,2,2015,5,0,1,0,0,0
5.78,5240,0,1,2019,5,0,0,0,0,1
13.83,66773,0,1,2019,5,0,1,0,0,0
4.58,72009,0,1,2016,5,0,0,0,0,1
16.8,5500,0,1,2022,5,0,0,0,0,1
23.9,56500,1,1,2016,5,0,1,0,0,0
10.59,13980,0,2,2020,7,0,1,0,0,0
5.07,39563,0,1,2016,5,0,1,0,0,0
19.22,20499,0,1,2020,5,0,1,0,0,0
5.39,39967,0,1,2016,5,0,0,0,0,1
5.97,87593,1,2,2018,5,0,1,0,0,0
3.92,41717,0,1,2015,7,0,0,0,0,1
5.98,18946,0,1,2021,7,0,0,0,0,1
4.91,93428,0,1,2017,5,0,0,0,0,1
3.9,44000,0,1,2014,5,0,0,0,0,1
2.17,37646,0,2,2014,5,0,0,0,0,1
6.59,31188,0,1,2015,5,0,1,0,0,0
4.5,78960,0,2,2014,5,0,1,0,0,0
14.8,45500,1,1,2014,5,0,1,0,0,0
10.66,7622,0,1,2022,5,0,1,0,0,0
3.27,87365,0,1,2014,5,0,1,0,0,0
10.59,13672,1,1,2021,5,0,0,0,0,1
29.8,59000,1,1,2018,5,0,1,0,0,0
23.9,44600,1,1,2017,5,0,1,0,0,0
12.8,38500,1,2,2013,5,0,1,0,0,0
6.15,33809,0,1,2016,5,0,0,0,0,1
19.75,60100,1,2,2015,5,0,1,0,0,0
4.85,62168,1,1,2015,5,0,0,0,0,1
3.3,79500,0,1,2016,5,0,1,0,0,0
1.8,43732,0,1,2012,5,0,0,0,0,1
5.7,82200,1,1,2018,5,0,0,0,0,1
4.55,66001,0,2,2014,5,0,1,0,0,0
3.35,83204,0,2,2013,5,0,1,0,0,0
5.75,58516,0,1,2018,5,0,0,0,0,1
5.35,93000,0,1,2015,5,0,1,0,0,0
4.45,73000,0,1,2016,5,0,0,0,0,1
2.45,47864,0,1,2009,5,0,0,0,0,1
6.88,29000,0,2,2019,5,0,0,0,0,1
5.35,81000,0,1,2017,5,0,0,0,0,1
5.05,69000,0,2,2015,5,0,0,0,0,1
4.35,29000,1,1,2014,5,0,0,0,0,1
3.85,64000,0,1,2014,5,0,0,0,0,1
29.75,71000,1,2,2018,7,0,1,0,0,0
14.8,57500,1,3,2013,5,0,0,0,0,1
3.35,83000,0,2,2013,5,0,1,0,0,0
6.88,29000,0,2,2019,6,0,0,0,0,1
3.45,93000,0,1,2013,8,0,1,0,0,0
2.1,90300,0,1,2013,5,0,1,0,0,0
4.45,73000,0,1,2016,5,0,0,0,0,1
5.75,58000,0,1,2018,5,0,0,0,0,1
2.7,65292,0,1,2017,5,0,0,0,0,1
1.82,112341,0,1,2009,5,0,1,0,0,0
1.96,92540,0,2,2012,5,0,1,0,0,0
3.59,69470,0,1,2015,5,0,0,0,0,1
3.54,45590,0,2,2012,5,0,1,0,0,0
3.81,54137,0,1,2018,5,0,1,0,0,0
4.65,60130,0,2,2012,5,0,1,0,0,0
2.01,54858,0,2,2012,5,0,0,0,0,1
7.8,11939,0,1,2020,5,0,0,0,0,1
1.3,41149,0,1,2009,5,0,0,0,0,1
3.36,239199,0,1,2012,5,0,1,0,0,0
2.88,103992,0,1,2012,7,0,1,0,0,0
9.09,1026,0,1,2022,5,0,0,0,0,1
4.67,14748,0,1,2018,5,0,0,0,0,1
7.98,9789,0,1,2020,5,0,0,0,0,1
16,56000,1,2,2015,5,0,1,0,0,0
2.31,7779,0,1,2015,5,0,0,0,0,1
3.85,81867,0,4,2015,5,0,1,0,0,0
2.76,85232,0,2,2015,5,0,0,0,0,1
3.61,53416,0,2,2012,5,0,1,0,0,0
16.9,78000,1,1,2018,5,0,0,0,0,1
4.46,91480,0,1,2012,5,0,1,0,0,0
5.7,55385,0,1,2017,5,0,1,0,0,0
6.75,57264,0,1,2017,5,0,0,0,0,1
9.23,15220,0,1,2021,5,0,1,0,0,0
2.62,34438,0,2,2014,5,0,0,0,0,1
4.17,23931,0,1,2017,5,0,0,0,0,1
3.55,32423,0,2,2014,5,0,0,0,0,1
5.16,6944,0,1,2021,5,0,0,0,0,1
5.32,51906,0,1,2018,5,0,0,0,0,1
3.71,55975,0,2,2015,5,0,1,0,0,0
3.58,46491,1,1,2016,5,0,0,0,0,1
6.41,25330,0,1,2018,5,0,1,0,0,0
2.88,86593,0,2,2012,4,0,1,0,0,0
2.05,76634,0,2,2010,5,0,0,0,0,1
2.82,37094,0,2,2018,7,0,0,0,0,1
3.07,94817,0,2,2014,5,0,1,0,0,0
1.37,78841,0,4,2009,5,0,0,0,0,1
18.55,30193,0,1,2021,5,0,1,0,0,0
5.02,60548,0,1,2018,5,0,0,0,0,1
3.17,7517,0,1,2019,4,0,0,0,0,1
4.14,99348,0,2,2014,5,0,1,0,0,0
3.65,86754,0,1,2015,5,0,0,0,0,1
5.54,86418,0,1,2017,5,0,1,0,0,0
10.02,19540,0,1,2019,5,0,1,0,0,0
1.26,76529,0,1,2013,5,0,1,0,0,0
5.41,43334,0,1,2017,5,0,0,0,0,1
4.28,99515,0,2,2015,5,0,1,0,0,0
6.82,47264,0,1,2018,5,0,1,0,0,0
20.8,32000,1,1,2016,5,0,0,0,0,1
5.33,87995,0,2,2013,5,0,1,0,0,0
5.7,39283,0,1,2017,5,0,0,0,0,1
5.48,76239,0,2,2016,5,0,1,0,0,0
7.67,1040,0,1,2022,5,0,0,0,0,1
9.15,22307,1,1,2019,7,0,0,0,0,1
5.33,55538,0,2,2013,8,0,1,0,0,0
4.14,90867,0,1,2013,5,0,1,0,0,0
4.91,23302,0,1,2021,5,0,0,0,0,1
7.48,38990,0,2,2018,5,0,0,0,0,1
1.44,65641,0,1,2010,5,0,0,0,0,1
3.45,95129,0,1,2013,5,0,1,0,0,0
3.46,135969,0,1,2012,5,0,1,0,0,0
5.11,23400,0,3,2020,7,0,0,0,0,1
10.64,55461,0,1,2018,5,0,1,0,0,0
3.7,72299,0,1,2010,5,0,1,0,0,0
8.16,5362,0,1,2022,5,0,0,0,0,1
1.05,122758,0,5,2005,6,0,0,0,0,1
2.15,66081,0,1,2012,5,0,0,0,0,1
19.8,85000,1,1,2015,7,0,1,0,0,0
2.82,131022,0,1,2015,5,0,0,0,0,1
2.86,52580,0,1,2013,5,0,0,0,0,1
16.95,41714,1,1,2020,5,0,0,0,0,1
4.29,121446,0,1,2012,5,0,1,0,0,0
12.12,17262,0,1,2020,5,0,0,0,0,1
5.41,65908,0,1,2017,5,0,0,0,0,1
5.98,7282,0,1,2020,5,0,0,0,0,1
2.87,69404,0,2,2016,5,0,0,0,0,1
4.08,29265,0,1,2015,5,0,0,0,0,1
7.95,50179,0,2,2015,5,0,1,0,0,0
26.46,29774,1,1,2019,5,0,0,0,0,1
1.61,77896,0,2,2012,5,0,0,0,0,1
13.47,6144,1,1,2021,5,0,0,0,0,1
4.22,88559,0,2,2015,5,0,1,0,0,0
3.59,51927,0,2,2016,5,0,0,0,0,1
13.5,99000,1,1,2015,7,0,1,0,0,0
2.75,47000,0,1,2018,5,0,0,0,0,1
5.5,35000,0,1,2018,5,0,1,0,0,0
9.75,58000,1,1,2013,5,0,1,0,0,0
4,48000,0,1,2012,5,0,0,0,0,1
4.75,45000,1,1,2014,5,0,0,0,0,1
1.9,60000,0,2,2012,5,0,0,0,0,1
4.65,23000,0,1,2014,5,0,0,0,0,1
4.6,45000,0,1,2019,5,0,0,0,0,1
3.25,45000,0,1,2014,5,0,0,0,0,1
5.25,58000,0,1,2013,5,0,1,0,0,0
6.25,48000,0,1,2018,5,0,0,0,0,1
16.75,16000,1,1,2022,5,0,0,0,0,1
4.65,90000,0,2,2015,5,0,1,0,0,0
2.5,80000,0,2,2006,5,0,0,0,0,1
8.3,140000,0,1,2018,5,0,0,0,0,1
4,60000,0,2,2019,5,0,1,0,0,0
9,17000,0,1,2019,5,0,0,0,0,1
28.5,38000,1,2,2015,5,0,1,0,0,0
3.85,80000,0,2,2013,5,0,0,0,0,1
6,36500,0,1,2017,5,0,0,0,0,1
4.25,55000,0,2,2018,5,0,1,0,0,0
3,80000,0,2,2016,5,0,0,0,0,1
6.2,98000,1,2,2010,5,0,1,0,0,0
1.98,200000,0,3,2007,5,0,0,0,0,1
3.25,140000,0,2,2012,5,0,1,0,0,0
3.6,100000,0,2,2014,5,0,1,0,0,0
2.3,168000,0,3,2012,5,0,0,0,0,1
15,25000,1,1,2021,7,0,0,0,0,1
1.1,120000,0,4,2009,5,0,0,0,0,1
4.45,30000,0,2,2017,7,0,0,0,0,1
1.36,100000,0,1,2011,5,0,0,0,0,1
2.5,80000,0,1,2016,5,0,0,0,0,1
10,50000,0,1,2016,5,0,0,0,0,1
2.9,40000,0,1,2021,7,1,0,0,0,0
3,166000,0,1,2015,5,0,0,0,0,1
1.85,74000,0,1,2014,5,0,0,0,0,1
7,80000,0,1,2017,5,0,0,0,0,1
6.5,60000,0,2,2019,5,0,1,0,0,0
4.1,50000,0,2,2020,5,0,0,0,0,1
10,70000,1,2,2011,5,0,0,0,0,1
2.2,73000,0,2,2010,5,0,0,0,0,1
6.5,70000,0,1,2018,5,0,0,0,0,1
3.85,120000,0,3,2014,7,1,0,0,0,0
17,40000,1,1,2021,5,0,0,0,0,1
6.75,50000,0,1,2018,5,0,0,0,0,1
4.7,70000,0,2,2015,5,0,1,0,0,0
5.9,70000,0,2,2015,5,0,1,0,0,0
3.5,92000,1,2,2010,5,0,0,0,0,1
4.11,60000,0,1,2015,5,0,0,0,0,1
4,45000,0,3,2012,5,0,0,0,0,1
1.35,58000,0,3,2009,5,0,1,0,0,0
3.11,90000,0,1,2013,5,0,0,0,0,1
13.5,35000,0,2,2019,5,0,1,0,0,0
5.5,80000,1,4,2010,5,0,1,0,0,0
2.89,80000,0,2,2014,5,0,0,0,0,1
3.41,200000,0,2,2012,5,0,0,0,0,1
3.5,80000,0,2,2015,5,0,0,0,0,1
1.7,40000,0,1,2011,5,0,0,0,0,1
15.5,32000,1,1,2021,5,0,1,0,0,0
1.75,70000,0,2,2009,5,0,0,0,0,1
3.2,80000,0,2,2017,7,0,1,0,0,0
7,60000,0,1,2021,5,0,0,0,0,1
1.6,130000,0,4,2008,4,0,0,0,0,1
1.3,100000,0,4,2010,7,1,0,0,0,0
2.5,80000,0,2,2009,5,0,0,0,0,1
3.08,80000,1,3,2017,5,0,0,0,0,1
7.5,30000,0,1,2020,5,0,0,0,0,1
6,30000,0,1,2018,7,0,0,0,0,1
2.5,90000,0,2,2011,5,0,0,0,0,1
1.45,120000,0,4,2008,5,0,0,0,0,1
7,157000,0,1,2017,5,0,1,0,0,0
4.25,50000,0,3,2020,5,0,0,0,0,1
4.25,90000,0,4,2013,5,0,0,0,0,1
1.9,111000,0,2,2013,5,0,1,0,0,0
1.5,120000,0,1,2011,5,0,1,0,0,0
3.51,90000,0,4,2016,5,1,0,0,0,0
15,40000,1,2,2014,5,0,1,0,0,0
4.25,110000,0,1,2018,5,0,0,0,0,1
5.8,210000,0,1,2008,5,0,1,0,0,0
5.75,80000,0,2,2019,5,1,0,0,0,0
3.99,100000,0,3,2013,5,0,0,0,0,1
3.25,198000,0,2,2011,5,0,1,0,0,0
3.5,70000,0,1,2019,5,0,0,0,0,1
7.5,100000,0,1,2020,5,0,0,0,0,1
2.35,50000,0,2,2016,5,1,0,0,0,0
3.8,90000,0,1,2014,5,0,0,0,0,1
2.75,120000,0,4,2011,7,0,0,0,0,1
1.51,90000,0,3,2012,5,0,0,0,0,1
1,68000,1,2,2002,5,0,0,0,0,1
1.65,100000,0,2,2010,5,0,0,0,0,1
12,68551,1,1,2013,7,0,1,0,0,0
4.5,20000,0,1,2021,5,0,0,0,0,1
2.5,100000,0,2,2014,5,0,0,0,0,1
1.6,90000,0,3,2008,7,0,0,0,0,1
1.8,90000,0,2,2010,5,1,0,0,0,0
2,100000,0,1,2009,5,0,0,0,0,1
3.5,83000,0,2,2015,5,0,0,0,0,1
4.5,120000,0,2,2014,5,0,1,0,0,0
13,50000,1,2,2014,5,0,1,0,0,0
4.5,80000,0,3,2018,5,0,0,0,0,1
1.75,120000,0,3,2001,5,0,1,0,0,0
1.25,60000,0,2,2007,4,0,0,0,0,1
27.01,114000,0,1,2017,5,0,1,0,0,0
6.8,17000,0,1,2021,8,0,0,0,0,1
7.75,72000,0,1,2016,7,0,1,0,0,0
10,75000,0,2,2016,5,0,1,0,0,0
8.2,30000,1,1,2020,5,0,0,0,0,1
17.75,60000,1,1,2020,5,0,1,0,0,0
8.75,50000,1,1,2019,5,0,1,0,0,0
9.25,12000,1,1,2022,5,0,0,0,0,1
5.75,67000,0,1,2017,5,0,0,0,0,1
10.5,50000,0,1,2020,5,0,1,0,0,0
6.75,97000,0,1,2016,7,0,1,0,0,0
16.5,17000,1,1,2021,5,0,1,0,0,0
10.5,65000,0,1,2020,5,0,1,0,0,0
8.25,137000,0,2,2015,5,0,1,0,0,0
7.5,48000,0,1,2017,5,0,1,0,0,0
6.75,13000,0,1,2020,5,0,0,0,0,1
17.75,52000,0,1,2021,5,0,1,0,0,0
9.75,68000,0,2,2017,7,0,1,0,0,0
10.25,82000,0,1,2019,5,0,1,0,0,0
6.2,120000,0,1,2016,7,0,1,0,0,0
2.9,120000,0,2,2008,5,0,0,0,0,1
6.9,65000,0,1,2017,5,0,1,0,0,0
7.25,79000,0,1,2017,5,0,1,0,0,0
18.5,9000,0,1,2021,5,0,1,0,0,0
7.3,64000,0,1,2018,5,0,1,0,0,0
18.25,38000,0,1,2022,5,0,1,0,0,0
8.9,84000,0,1,2018,7,0,1,0,0,0
29,95000,1,1,2017,7,0,1,0,0,0
7.9,51000,0,1,2018,5,0,1,0,0,0
21,90000,0,2,2019,7,0,1,0,0,0
6,65000,0,1,2019,5,0,1,0,0,0
7,69000,0,1,2016,5,0,1,0,0,0
21,40000,1,1,2020,5,0,1,0,0,0
9.75,75000,1,1,2017,5,0,1,0,0,0
5.5,65000,0,1,2018,5,0,0,0,0,1
9.5,43000,0,1,2019,5,0,0,0,0,1
18,23000,0,1,2021,5,0,1,0,0,0
7.4,27000,0,1,2019,7,0,0,0,0,1
23.5,86000,1,1,2016,7,0,1,0,0,0
10.4,83000,0,1,2019,5,0,0,0,0,1
6.5,44000,1,2,2014,5,0,0,0,0,1
27.5,110000,1,1,2018,5,0,1,0,0,0
21,39000,1,1,2020,5,0,1,0,0,0
3.65,18000,0,1,2019,5,0,0,0,0,1
11.9,91000,1,1,2017,5,0,1,0,0,0
3.58,104911,0,1,2019,5,0,0,0,0,1
4.55,127509,0,1,2017,5,0,0,0,0,1
3.28,29353,0,1,2019,5,0,0,0,0,1
8.1,42859,0,1,2021,5,0,0,0,0,1
6.52,106785,0,1,2017,5,1,0,0,0,0
4.09,93703,0,4,2013,5,0,0,0,0,1
5.29,111474,0,2,2015,5,0,1,0,0,0
4.88,77038,1,2,2015,5,0,0,0,0,1
4.83,13945,0,1,2021,5,0,0,0,0,1
16.15,30106,1,1,2019,7,0,0,0,0,1
6.15,84798,0,1,2020,5,0,0,0,0,1
6.8,92696,0,2,2017,5,0,1,0,0,0
2.39,51974,0,1,2014,5,0,0,0,0,1
3.63,152000,0,2,2013,5,0,1,0,0,0
1.84,84508,0,3,2014,5,0,0,0,0,1
10.5,100265,1,2,2014,5,0,1,0,0,0
5.68,69475,0,2,2018,5,0,0,0,0,1
6.57,79165,1,2,2015,5,0,0,0,0,1
2.14,138094,0,2,2011,5,0,0,0,0,1
5.18,43993,0,2,2018,5,0,0,0,0,1
4.91,77494,0,2,2012,5,0,1,0,0,0
2.99,33880,0,1,2019,5,0,0,0,0,1
2.23,98223,0,2,2012,5,0,0,0,0,1
4.16,90387,0,1,2012,5,0,1,0,0,0
4.04,80176,0,1,2018,5,0,0,0,0,1
2.37,72685,0,1,2016,7,0,0,0,0,1
2.39,42090,0,1,2013,5,0,0,0,0,1
3.5,111332,0,2,2013,5,0,1,0,0,0
15.68,32744,0,2,2019,5,0,1,0,0,0
2.07,47910,0,3,2011,5,0,0,0,0,1
2.73,98466,0,1,2014,5,0,0,0,0,1
1.66,81929,0,3,2011,5,0,0,0,0,1
3.81,56538,0,2,2011,5,0,1,0,0,0
2.69,61432,0,1,2018,5,0,0,0,0,1
1.74,87733,0,3,2012,5,0,0,0,0,1
2.41,112991,0,3,2015,5,0,0,0,0,1
2.98,124628,0,2,2012,5,0,1,0,0,0
9.57,83233,0,1,2015,5,0,1,0,0,0
4.83,73140,0,1,2017,5,0,0,0,0,1
2.44,111437,0,2,2012,5,0,0,0,0,1
2.58,174529,0,2,2013,5,0,1,0,0,0
1.74,78755,0,4,2011,5,0,0,0,0,1
6.75,35336,0,1,2018,5,0,0,0,0,1
4.29,11755,1,1,2019,5,0,0,0,0,1
1.34,95891,0,3,2010,5,0,0,0,0,1
5.99,76502,0,2,2018,5,0,1,0,0,0
6.58,29526,0,2,2021,5,0,0,0,0,1
2.77,59650,0,2,2012,5,0,0,0,0,1
7.58,44641,0,1,2018,5,0,1,0,0,0
3.08,77613,1,3,2010,5,0,0,0,0,1
6.83,61687,1,2,2015,5,0,0,0,0,1
16.36,144496,1,1,2016,5,0,1,0,0,0
2.11,149636,0,3,2013,5,0,0,0,0,1
1.99,95489,0,1,2015,5,0,0,0,0,1
1.38,155835,0,4,2011,5,0,0,0,0,1
5.48,51371,0,1,2019,5,0,0,0,0,1
12.87,57400,0,1,2018,7,0,1,0,0,0
1.56,146439,0,1,2011,5,0,1,0,0,0
4.01,69733,0,1,2011,5,0,0,0,0,1
4.19,92124,0,2,2018,5,1,0,0,0,0
2.97,157151,0,2,2014,5,0,0,0,0,1
3.35,28691,0,1,2018,5,0,0,0,0,1
1.2,81350,0,3,2011,5,0,0,0,0,1
15.56,126553,1,1,2013,7,0,1,0,0,0
4.16,86019,0,2,2014,5,0,1,0,0,0
5.68,22511,0,1,2020,7,0,0,0,0,1
4.24,61893,0,2,2017,5,0,1,0,0,0
5.55,114892,0,2,2015,5,0,1,0,0,0
7.71,50720,0,1,2019,5,0,0,0,0,1
16.75,16000,1,1,2022,5,0,0,0,0,1
4.15,80000,0,2,2020,5,0,0,0,0,1
9,17000,0,1,2019,5,0,0,0,0,1
28.5,38000,1,2,2015,5,0,1,0,0,0
7.71,71000,0,1,2017,5,0,1,0,0,0
6,36500,0,1,2017,5,0,0,0,0,1
5.9,77000,0,1,2013,5,0,1,0,0,0
7.11,68000,0,1,2017,5,0,1,0,0,0
2.3,110000,0,2,2010,5,0,1,0,0,0
5.5,65000,0,1,2018,5,0,1,0,0,0
7.5,77000,0,2,2017,5,0,1,0,0,0
4.5,60000,0,1,2015,5,0,0,0,0,1
6.1,2640,1,1,2002,5,0,0,0,0,1
2.3,60000,0,3,2011,5,0,0,0,0,1
1.6,80000,0,1,2014,5,0,0,0,0,1
9.3,120000,1,3,2016,5,0,1,0,0,0
1,25000,0,1,2007,5,0,0,0,0,1
3.2,90000,0,2,2014,5,0,1,0,0,0
2.15,30130,0,2,2006,7,0,0,0,0,1
15.5,32000,1,1,2021,5,0,1,0,0,0
6.75,13000,0,1,2022,5,0,0,0,0,1
1.1,40000,0,2,2005,5,0,0,0,0,1
15.5,20000,1,1,2021,5,0,0,0,0,1
16.51,16000,1,1,2021,5,0,0,0,0,1
3.7,60000,0,2,2014,5,0,1,0,0,0
2.5,120000,0,3,2010,5,0,1,0,0,0
7.4,120000,1,2,2012,5,0,1,0,0,0
2.1,70000,0,2,2012,5,0,1,0,0,0
1.8,40000,0,1,2017,5,0,0,0,0,1
3,120000,0,2,2010,7,0,0,0,0,1
10.51,90000,1,1,2017,5,0,1,0,0,0
1.95,90000,0,1,2011,5,0,1,0,0,0
1,110000,1,3,2006,5,0,0,0,0,1
2.8,110000,0,2,2015,7,0,0,0,0,1
2.25,89511,0,1,2011,4,0,0,0,0,1
1.5,120000,0,2,2012,5,1,0,0,0,0
6,70000,1,2,2016,5,0,1,0,0,0
3.9,90000,1,2,2014,5,0,0,0,0,1
3,50000,0,1,2013,5,0,0,0,0,1
1.6,132000,0,2,2011,5,0,0,0,0,1
1.75,80000,0,3,2008,5,0,0,0,0,1
10.2,30000,0,1,2021,5,0,1,0,0,0
4,100000,0,1,2014,5,0,1,0,0,0
5.35,15000,0,1,2019,5,0,0,0,0,1
2.2,120000,0,2,2015,5,0,0,0,0,1
4,120000,0,3,2013,5,0,1,0,0,0
4.4,70000,0,2,2014,5,0,0,0,0,1
2.6,35000,0,1,2016,5,0,0,0,0,1
5,70000,0,1,2015,5,0,1,0,0,0
2.5,80000,1,1,2009,5,0,0,0,0,1
9,120000,0,1,2016,5,0,1,0,0,0
1.9,100000,0,2,2008,5,0,1,0,0,0
1,90000,0,3,2008,5,0,0,0,0,1
5.1,100000,1,1,2012,5,0,0,0,0,1
1.9,110000,0,3,2011,5,0,1,0,0,0
1.3,90000,0,2,2006,5,0,0,0,0,1
21,50000,1,3,2016,5,0,1,0,0,0
3.55,90000,0,2,2017,7,0,0,0,0,1
1.3,90000,0,2,2006,5,0,0,0,0,1
5.49,88777,1,2,2015,5,0,1,0,0,0
1.83,65239,0,2,2012,5,0,0,0,0,1
1.52,88741,0,2,2014,5,0,1,0,0,0
3.15,58017,0,1,2016,5,0,0,0,0,1
5.14,70076,0,3,2016,5,0,1,0,0,0
3.36,55202,0,1,2018,7,0,0,0,0,1
3.44,99681,0,2,2012,5,0,1,0,0,0
3.96,88189,0,2,2013,5,0,1,0,0,0
5.09,104062,0,2,2014,5,0,0,0,0,1
5.81,103448,0,2,2014,5,0,1,0,0,0
1.34,73672,0,2,2013,5,0,0,0,0,1
3.15,93009,0,1,2017,5,0,0,0,0,1
7.49,13244,0,1,2021,5,0,0,0,0,1
2.33,128999,0,2,2010,5,0,1,0,0,0
1.65,75722,0,3,2010,5,0,0,0,0,1
6.23,94834,1,1,2018,5,0,0,0,0,1
9.91,93453,1,2,2017,5,0,1,0,0,0
9.21,26352,0,1,2018,5,0,0,0,0,1
4.92,80746,1,3,2016,5,0,1,0,0,0
5.27,5973,0,1,2021,5,0,0,0,0,1
2.27,118137,0,3,2011,5,0,1,0,0,0
2.68,85560,0,1,2011,7,0,0,0,0,1
4.11,69693,1,2,2016,5,0,0,0,0,1
8.14,91879,0,2,2016,5,0,1,0,0,0
2.02,125403,0,3,2010,5,0,0,0,0,1
6.38,71434,0,1,2016,5,0,0,0,0,1
3.52,52328,0,2,2016,5,0,0,0,0,1
3.71,65027,0,2,2014,5,0,1,0,0,0
7.07,4553,0,1,2022,5,0,1,0,0,0
3.85,50185,0,1,2015,5,0,0,0,0,1
6.82,48953,1,2,2018,5,0,0,0,0,1
3.26,161875,0,1,2011,5,0,0,0,0,1
8.29,101585,0,1,2016,5,0,1,0,0,0
12.36,27924,0,1,2020,5,0,1,0,0,0
2.79,77863,0,2,2013,5,0,1,0,0,0
2.75,140141,0,1,2012,7,0,1,0,0,0
2.89,116442,0,1,2009,5,0,0,0,0,1
4.31,46329,0,1,2015,5,0,0,0,0,1
4.35,97702,0,2,2015,5,0,1,0,0,0
3.88,84533,0,2,2015,5,0,1,0,0,0
5.51,79715,1,2,2016,7,0,1,0,0,0
1.46,269930,0,1,2014,5,0,0,0,0,1
2.57,84561,0,2,2013,5,0,0,0,0,1
3.98,94479,0,2,2015,5,0,0,0,0,1
3.71,65723,0,1,2014,5,0,0,0,0,1
5.88,120707,0,1,2018,5,0,0,0,0,1
6.27,95873,0,2,2016,5,0,1,0,0,0
2.31,98439,0,3,2011,5,0,1,0,0,0
1.6,80310,0,1,2011,5,0,0,0,0,1
4.54,23677,0,1,2016,5,0,0,0,0,1
5.28,136782,0,1,2017,5,0,1,0,0,0
2.8,76491,0,1,2010,5,0,0,0,0,1
7.75,45991,0,1,2017,5,0,1,0,0,0
4.96,13481,0,1,2019,5,0,0,0,0,1
1.28,77414,0,3,2009,7,0,0,0,0,1
4.2,48182,0,1,2014,5,0,1,0,0,0
1.99,42262,0,1,2010,5,0,0,0,0,1
1.93,126761,0,2,2013,5,0,0,0,0,1
3.18,84080,0,2,2013,5,0,0,0,0,1
2.17,55961,0,3,2011,5,0,0,0,0,1
5,46567,0,1,2020,5,0,0,0,0,1
6.25,42000,0,1,2018,5,0,1,0,0,0
6.11,79000,0,1,2015,7,0,1,0,0,0
3.11,114478,0,1,2017,5,0,0,0,0,1
7.13,104931,0,1,2018,5,0,1,0,0,0
3.68,63467,0,1,2015,5,0,1,0,0,0
10,75000,0,2,2016,5,0,1,0,0,0
8.2,30000,1,1,2020,5,0,0,0,0,1
13.39,8397,1,1,2022,5,0,0,1,0,0
4.07,137286,0,1,2014,5,0,1,0,0,0
1.16,105768,0,3,2010,5,0,1,0,0,0
6.75,48000,0,1,2019,5,0,0,0,0,1
8.5,74088,1,1,2016,5,0,1,0,0,0
5.35,38000,0,1,2019,5,0,0,0,0,1
